sample; metric; threshold; postid; posthistoryid; runtimetext; #truepositivestext; #truenegativestext; #falsepositivestext; #falsenegativestext; #runtimecode; #truepositivescode; #truenegativescode; #falsepositivescode; #falsenegativescode; 
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 3758880; 7873581; 21; 2; 0; 0; 0; 13; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 3758880; 7874248; 21; 2; 0; 0; 0; 13; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 3758880; 7874570; 21; 2; 0; 0; 0; 13; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 3758880; 7874704; 21; 2; 0; 0; 0; 13; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 3758880; 7875126; 21; 2; 0; 0; 0; 13; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 3758880; 15577610; 21; 2; 0; 0; 0; 13; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 3758880; 24534909; 21; 2; 1; 0; 0; 13; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 22037280; 58996741; 14; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 22037280; 58997388; 14; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 22037280; 59004094; 14; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 22037280; 59078493; 14; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 22037280; 60329723; 14; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized2GramOverlap; 0.3; 22037280; 69262919; 14; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 3758880; 7873162; 4; 1; 1; 0; 0; 42; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 3758880; 7873319; 4; 2; 0; 0; 0; 42; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 3758880; 7873489; 4; 2; 0; 0; 0; 42; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 3758880; 7873581; 4; 2; 0; 0; 0; 42; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 3758880; 7874248; 4; 2; 0; 0; 0; 42; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 3758880; 7874570; 4; 2; 0; 0; 0; 42; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 3758880; 7874704; 4; 2; 0; 0; 0; 42; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 3758880; 7875126; 4; 2; 0; 0; 0; 42; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 3758880; 15577610; 4; 2; 0; 0; 0; 42; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 3758880; 24534909; 4; 2; 1; 0; 0; 42; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 22037280; 58996741; 253; 3; 0; 0; 0; 6; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 22037280; 58997388; 253; 2; 0; 0; 1; 6; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 22037280; 59004094; 253; 3; 0; 0; 0; 6; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 22037280; 59078493; 253; 3; 0; 0; 0; 6; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 22037280; 60329723; 253; 3; 0; 0; 0; 6; 2; 0; 0; 0
testdata\fewCompletedFiles; optimalAlignmentNormalized; 0.3; 22037280; 69262919; 253; 3; 0; 0; 0; 6; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 3758880; 7873162; 1; 1; 1; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 3758880; 7873319; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 3758880; 7873489; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 3758880; 7873581; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 3758880; 7874248; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 3758880; 7874570; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 3758880; 7874704; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 3758880; 7875126; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 3758880; 15577610; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 3758880; 24534909; 1; 2; 1; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 22037280; 58996741; 19; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 22037280; 58997388; 19; 2; 0; 0; 1; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 22037280; 59004094; 19; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 22037280; 59078493; 19; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 22037280; 60329723; 19; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingFiveGramOptimalAlignment; 0.3; 22037280; 69262919; 19; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 3758880; 7873162; 2; 1; 1; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 3758880; 7873319; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 3758880; 7873489; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 3758880; 7873581; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 3758880; 7874248; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 3758880; 7874570; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 3758880; 7874704; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 3758880; 7875126; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 3758880; 15577610; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 3758880; 24534909; 2; 2; 1; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 22037280; 58996741; 7; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 22037280; 58997388; 7; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 22037280; 59004094; 7; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 22037280; 59078493; 7; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 22037280; 60329723; 7; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingNormalized3GramDiceVariant; 0.3; 22037280; 69262919; 7; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 3758880; 7873162; 2; 1; 1; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 3758880; 7873319; 2; 2; 0; 0; 0; 4; 1; 0; 0; 1
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 3758880; 7873489; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 3758880; 7873581; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 3758880; 7874248; 2; 2; 0; 0; 0; 4; 1; 0; 0; 1
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 3758880; 7874570; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 3758880; 7874704; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 3758880; 7875126; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 3758880; 15577610; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 3758880; 24534909; 2; 2; 1; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 22037280; 58996741; 8; 3; 0; 0; 0; 0; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 22037280; 58997388; 8; 3; 0; 0; 0; 0; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 22037280; 59004094; 8; 3; 0; 0; 0; 0; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 22037280; 59078493; 8; 3; 0; 0; 0; 0; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 22037280; 60329723; 8; 3; 0; 0; 0; 0; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowing4GramJaccard; 0.3; 22037280; 69262919; 8; 3; 0; 0; 0; 0; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 3758880; 7873162; 1; 1; 1; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 3758880; 7873319; 1; 1; 0; 0; 1; 7; 1; 0; 0; 1
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 3758880; 7873489; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 3758880; 7873581; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 3758880; 7874248; 1; 2; 0; 0; 0; 7; 1; 0; 0; 1
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 3758880; 7874570; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 3758880; 7874704; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 3758880; 7875126; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 3758880; 15577610; 1; 2; 0; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 3758880; 24534909; 1; 2; 1; 0; 0; 7; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 22037280; 58996741; 44; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 22037280; 58997388; 44; 2; 0; 0; 1; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 22037280; 59004094; 44; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 22037280; 59078493; 44; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 22037280; 60329723; 44; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; winnowingTwoGramOptimalAlignmentNormalized; 0.3; 22037280; 69262919; 44; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 3758880; 7873162; 18; 1; 1; 0; 0; 9; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 3758880; 7873319; 18; 2; 0; 0; 0; 9; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 3758880; 7873489; 18; 2; 0; 0; 0; 9; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 3758880; 7873581; 18; 2; 0; 0; 0; 9; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 3758880; 7874248; 18; 2; 0; 0; 0; 9; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 3758880; 7874570; 18; 2; 0; 0; 0; 9; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 3758880; 7874704; 18; 2; 0; 0; 0; 9; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 3758880; 7875126; 18; 2; 0; 0; 0; 9; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 3758880; 15577610; 18; 2; 0; 0; 0; 9; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 3758880; 24534909; 18; 2; 1; 0; 0; 9; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 22037280; 58996741; 17; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 22037280; 58997388; 17; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 22037280; 59004094; 17; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 22037280; 59078493; 17; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 22037280; 60329723; 17; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant4Grams; 0.3; 22037280; 69262919; 17; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 3758880; 7873162; 2; 1; 1; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 3758880; 7873319; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 3758880; 7873489; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 3758880; 7873581; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 3758880; 7874248; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 3758880; 7874570; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 3758880; 7874704; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 3758880; 7875126; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 3758880; 15577610; 2; 2; 0; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 3758880; 24534909; 2; 2; 1; 0; 0; 4; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 22037280; 58996741; 8; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 22037280; 58997388; 8; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 22037280; 59004094; 8; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 22037280; 59078493; 8; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 22037280; 60329723; 8; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; overlapNormalizedPadding2grams; 0.3; 22037280; 69262919; 8; 3; 0; 0; 0; 1; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7873162; 9; 1; 1; 0; 0; 20; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7873319; 9; 2; 0; 0; 0; 20; 1; 0; 0; 1
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7873489; 9; 2; 0; 0; 0; 20; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7873581; 9; 2; 0; 0; 0; 20; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7874248; 9; 2; 0; 0; 0; 20; 1; 0; 0; 1
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7874570; 9; 2; 0; 0; 0; 20; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7874704; 9; 2; 0; 0; 0; 20; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7875126; 9; 2; 0; 0; 0; 20; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 15577610; 9; 2; 0; 0; 0; 20; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 24534909; 9; 2; 1; 0; 0; 20; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 22037280; 58996741; 21; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 22037280; 58997388; 21; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 22037280; 59004094; 21; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 22037280; 59078493; 21; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 22037280; 60329723; 21; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 22037280; 69262919; 21; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 3758880; 7873162; 5; 1; 1; 0; 0; 32; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 3758880; 7873319; 5; 2; 0; 0; 0; 32; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 3758880; 7873489; 5; 2; 0; 0; 0; 32; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 3758880; 7873581; 5; 2; 0; 0; 0; 32; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 3758880; 7874248; 5; 2; 0; 0; 0; 32; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 3758880; 7874570; 5; 2; 0; 0; 0; 32; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 3758880; 7874704; 5; 2; 0; 0; 0; 32; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 3758880; 7875126; 5; 2; 0; 0; 0; 32; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 3758880; 15577610; 5; 2; 0; 0; 0; 32; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 3758880; 24534909; 5; 2; 1; 0; 0; 32; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 22037280; 58996741; 74; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 22037280; 58997388; 74; 2; 0; 0; 1; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 22037280; 59004094; 74; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 22037280; 59078493; 74; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 22037280; 60329723; 74; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; levenshteinStandard; 0.3; 22037280; 69262919; 74; 3; 0; 0; 0; 2; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant3Grams; 0.3; 3758880; 7873162; 1; 1; 1; 0; 0; 3; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant3Grams; 0.3; 3758880; 7873319; 1; 2; 0; 0; 0; 3; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant3Grams; 0.3; 3758880; 7873489; 1; 2; 0; 0; 0; 3; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant3Grams; 0.3; 3758880; 7873581; 1; 2; 0; 0; 0; 3; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant3Grams; 0.3; 3758880; 7874248; 1; 2; 0; 0; 0; 3; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant3Grams; 0.3; 3758880; 7874570; 1; 2; 0; 0; 0; 3; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariant3Grams; 0.3; 3758880; 7874704; 1; 2; 0; 0; 0; 3; 2; 0; 0; 0
